id	name	url	info	likes	genre	img	administrators	bio	albums
436	"AGED TEEN"	"http://www.rockit.it/agedteen"	"Band, Napoli, Campania"	"0"	"Rock, Grunge, Acustico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/23900/aged-teen-this-is-not-an-exit-ep"",""/user/AgedTeen""]"	"\n<div class=""content-rece""><p>alternative/grunge/punk-rock band</p> <p>Aged Teen &#xE8; un progetto di Dario Guarino (cantante/chitarrista, autore di tutti i brani), nato con l&apos;intento di dar voce a canzoni scritte dall&#x2019;adolescenza ad oggi.<br>\nNel 2008 gli Aged Teen diventano un gruppo, grazie all&apos;apporto di Lorenzo De Stefano (chitarra), Marco Iervolino (basso) e Baba (batteria); quest&apos;ultimo verr&#xE0; sostituito poi da Dario Graziano, gi&#xE0; con Dario Guarino nei Nameless Crime.<br>\nGrunge, punk, stoner, new wave sono solo alcune delle influenze riscontrabili nei brani del quartetto, che alterna sfuriate hardcore e riff sabbathiani ad atmosfere acustiche, intimiste.<br>\n<br>\nLa band realizza una demo nel 2010 che racchiude pezzi acustici ed elettrici, registrati e missati dallo stesso Dario Guarino, tra il 2009 e il 2010.<br>\nDario realizza anche un video per il brano Shocking Blue, omaggio ad horror &amp; b-movie degli anni &apos;70/&apos;80,  mettendo insieme le scene pi&#xF9; truculente di vari film di genere; il video sopravvive su pochi portali (come Vimeo), forse pi&#xF9; per la violenza delle scene proposte, che per ragioni di copyright violati...<br>\nTra il 2010 e il 2012, un&apos;intensa attivit&#xE0; live permette agli Aged Teen di dividere il palco con altri artisti indipendenti, italiani e stranieri (tra i tanti: Bone Man, Shizoey, Waiting for better days...).<br>\n<br>\nNel 2012 la band registra il suo primo &#x201C;vero&#x201D; EP: This is not an exit, missato da Maddalena Bellini agli Antipop Studios e masterizzato da Davide Barbarulo al 20Hz20kHz Mastering Lab.<br>\nI sei brani dell&apos;EP sono ascoltabili online su Myspace, YouTube, Bandcamp, Soundcloud ed altri portali.<br>\nIl brano &#x201C;Self-Doubt&#x201D; viene selezionato dall&apos;etichetta genovese Toten Schwan per la compilation &#x201C;T W O&#x201D; (2012).<br>\nAnche se non uscito ancora per una label, l&apos;EP riceve ottime recensioni da diverse webzine (tra queste: Nanobot Rock, My Dad Rocks, The Noise Beneath The Apple, New Transcendence...) e diversi passaggi radio (Live365, MusicAlley, Hard n&apos; Heavy Radio, Bullspike Radio, RockRadio, SH Radio, Radio Gets Wild, Metalhead Radio, Rokout Radio...). <br>\n<br>\nNel 2013 Aged Teen torna ad essere un solo project  e Dario si esibisce da solo in pochi show acustici. Forte dell&apos;esperienza &#x201C;Graceland&#x201D; (classici rock &amp; pop riarrangiati per chitarra acustica e voce), Dario decide di registrare alcune hit degli anni &apos;80 in chiave acustica (Gold e Take on me gi&#xE0; ascoltabili e scaricabili sul sito Soundcloud) e realizza un home-made video per il celebre brano degli A-ha, ispirandosi &#x2013; con un po&apos; di autoironia &#x2013; agli splendidi effetti di rotoscoping del video originale del 1984: <a href=""http://www.youtube.com/watch?v=buHdwl-Rp8Y"" target=""_blank"" rel=""nofollow"">www.youtube.com/watch?v=buHdwl-Rp8Y</a></p></div>\n"	"[{""name"":""This is not an exit [EP]"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/23900.jpg"",""link"":""http://www.rockit.it/agedteen/album/this-is-not-an-exit-ep/23900""}]"
437	"Agghiastru"	"http://www.rockit.it/agghiastru"	"Band, Torino, Piemonte"	"3"	"Rock, Indie, Folk "	"url(/thumb700x250/foto/59385.jpg)"	"[""/recensione/9644/agghiastru-disincantu"",""/recensione/8664/agghiastru-incantu"",""/user/agghiastru""]"	"\n<div class=""content-rece""><p>Sicilian Indie Folk Rock</p> <p>&quot;Agghiastru&quot; in vernacolo siciliano sta per &quot;ulivo selvatico&quot; ed e&apos; il nome d&apos;arte scelto da un artista proveniente dalla lontana Sciacca (Agrigento) che da anni muove le sue radici nel panorama musicale italico e non solo. A meta&apos; degli anni novanta esordisce nella musica metal estrema con una serie di strabilianti progetti, aventi come comune denominatore l&apos;uso della lingua locale e la musica e tematiche d&apos;ispirazione sicula-mediterranea. C&apos;e&apos; di tutto. Dall&apos;elettronica alle influenze tribali della vicina terra africana e ancora, riferimenti epici greco-romani, arabe, egizie... insomma la creativita&apos; di Agghiastru straborda coinvolgendo una serie di musicisti del luogo che daranno origine alla Scena Mediterranea e successivamente alla nascita di un&apos;etichetta indipendente (la Inch Productions) distribuita in Italia &amp; rest of the world da Audioglobe. Indelebile nella memoria di tutti i fans del metal &quot;Addisiu&quot; (desiderio) debut-cd del 1997 col progetto Inchiuvatu. Agghiastru riesce a creare in quei 50 minuti di vibrazioni telluriche un sodalizio tra svariati generi musicali. Si va dal black metal primordiale al folk ancestrale, dal rock d&apos;avanguardia a tetre nenie sabbatiche, un lavoro inclassificabile entrato di diritto nella storia. Nel 2000 esce un secondo cd dal titolo &quot;Viogna&quot; (vergogna) dove vengono inscenate in una sorta di teatrino dei pupi tematiche legate alle problematiche esistenziali, cio&apos; varra&apos; al nostro Agghiastru il titolo di moderno menestrello siculo ossia, il cantastorie. E di storie ne racconta. Tutto il suo operato agisce su profonde analisi dell&apos;animo umano ed infine su se stesso. Ogni lirica composta mira a dare all&apos;ascoltatore intrattenimento artistico e riflessione. Lo stesso nome Inchiuvatu (inchiodato) piu&apos; che riferito al Cristo della croce, assume per il musicista siculo un diverso significato e cioe&apos; l&apos;impossibilita&apos; di dare un senso al proprio stare nel mondo. Nel suo peregrinare costellato da mille tessere &quot;suonanti&quot;, oggi Agghiastru trova una parziale visione della sua immagine. Alcuni lo chiamano il progetto &quot;Agghiastru&quot;, in realta&apos; e&apos; semplicemente quello che lo stesso si e&apos; sempre auspicato; fare musica al di la&apos; di qualsiasi etichetta musicale, rappresentando solo ed esclusivamente se stesso. Mantenere il war name &quot;oleastro&quot; rappresenta un&apos;associazione e il sentimento che lo stesso vive... &quot;e&apos; una pianta non invitata alla vita, dalle radici profonde e dalle intenzioni di sopravvivenza secolare. I suoi frutti sono inutili e non gli rimane altro da fare che restare immobile dinanzi allo scorrere del tempo...&quot;. Oggi, come uno sciamano dagli aridi deserti siciliani, Agghiastru suona al piano la sua nenia piu&apos; intima. Una struggente vena malinconica da sempre presente in brani come &quot;la Stanza&quot;, &quot;Rosa&quot;, &quot;Carennu&quot; e tanti racconti ai limiti della follia e pregni di drammatici sentimenti. Parlare semplicemente della musica e dire che somiglia a tratti a Nick Cave se fosse nato nella terra a tre punte o a Vinicio Capossela per l&apos;eccentricita&apos; dello spettacolo o a chi volete voi, e&apos; veramente riduttivo. Il cantastorie, forse l&apos;ultimo in quest&apos;epoca priva di nostalgiche emozioni (e sicuramente il piu&apos; originale), ci accompagna in un viaggio psichico, evocativo di un essere, quello siciliano, straordinariamente fuori dagli schemi e tuttavia attuale... &quot;il mio show e&apos; un continuo racconto sotto le enormi ramificazioni dell&apos;oleastro, la musica impreziosisce come le faville del fuoco rischiarano il cielo notturno, mentre occhi increduli ti fissano credendo che tu possa dire loro chissa&apos; cosa, ed io dico quello che ho da dire ossia il niente, ma il mio personale...&quot;. Agli inizi del 2007 esce la prima fatica discografica, l&apos;Ep &apos;Straviari&apos; e nell&apos;ottobre dello stesso anno il debut-cd &apos;Incantu&apos;. Del 2008 l&apos;Ep &apos;Agghionna&apos; e il secondo album &apos;Disincantu&apos; con la partecipazione di Cesare Basile e parte della sua band. Gli album sono distribuiti in Italia da Audioglobe. - van Hausen M.</p></div>\n"	"[{""name"":""Disincantu"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/9644.jpg"",""link"":""http://www.rockit.it/agghiastru/album/disincantu/9644""},{""name"":""Agghionna (Ep 2008)"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10393.jpg"",""link"":""http://www.rockit.it/agghiastru/album/agghionna-ep-2008/10393""},{""name"":""Straviari (Ep 2007)"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10392.jpg"",""link"":""http://www.rockit.it/agghiastru/album/straviari-ep-2007/10392""},{""name"":""Incantu"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8664.jpg"",""link"":""http://www.rockit.it/agghiastru/album/incantu/8664""}]"
438	"Aglaia"	"http://www.rockit.it/aglaia"	"Band, Abruzzo"	"2"	"Rock, Progressive, Pop "	"url(/thumb700x250/foto/2423.jpg)"	"[""/user/ag013521l""]"	"\n<div class=""content-rece""><p>Vicitori nell&apos;agosto &apos;01 del concorso &quot;Officina Italiana&quot;, gli Aglaia si esibiscono dal vivo sul palco del Company Contatto a L&apos;Aquila con i brani del demo &quot;UN MONDO CHE NON C&apos;E&apos;&quot;. Blog Music Duel - Il Locale (Roma) 16/12/2003. Hanno fortemente colpito gli Aglaia con il loro sound s&#xEC; influenzato da gruppi come Rage Against The Machine, ma rielaborato in maniera originale ed applicato a testi in italiano.(di Antonio Ranalli)</p></div>\n"	"[{""name"":""Promo"",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/aglaia/album/promo/3823""},{""name"":""Un mondo che non c'è"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/aglaia/album/un-mondo-che-non-ce/3822""}]"
439	"Agony"	"http://www.rockit.it/agony"	"Band, Milano, Lombardia"	"0"	"Rock, Gotico, Dark "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/agony""]"	"\n<div class=""content-rece""><p>Agony was born in Spring 2005 with founder members Andreas Blackrose, vocals, and Valek, guitars together with bass-player Steffy Webster and guitarist Mark, both taking part in the band for a short period. In Jenuary 2006 the band changes direction and begins composing its own stuff featuring new guitarist Pale and keyboarder Ste. Line-up is soon completed by bass-player Miki and drummer Lory Iron. Live debut is on 3th June 2006 in Turate OpenAir Festival, followed by some other gigs, the most important one on 7th July at Zoe Club in Milan. As Fall Descends Agony works on its first Ep &quot;Your Dark Grace&quot;, recorded on 26/27 October 2006 at Frequenze Studio in Monza. The release reveals an attractive and catchy sound influenced by the Finnish gothic rock scene but also by 80ies dark wave and glam rock, achiving interest and attenction from the audience. In Spring 2007 Agony starts a long and satisfating series of live shows in the Milan&apos;s rock&apos;n roll subculture (Zoe Club, Indian&apos;s Saloon, Marmaja, Woodstock). By the end of June the band splits up with Ste and Miki but manages to end the summer tour thanks to old friend bass-player Erik (RapidFire). In September 2007 the new core (Andreas/Pale/Lory), more united than ever, chooses Vega as new bass-player. Soon after Valek is dismissed for personal reasons. Jesus (N.U.M.B., ex H-less/Portrait Of Tears) joins as live guitarist to perform in the upcoming gigs at Muddy Blue (Alessandria) and BlackHole (Milan) before he becomes officially and successfully part of the band. In Jenuary 2008 Agony announces new keyboarder Valerious and performs in Dark Odyssey with X-ternals. During February/March 2008 Agony is back at Frequenze Studio to give birth to its second release &quot;Heartache Avenue&quot;, recorded and mixed by Guido Fioravanti (Fire Trails, OperaNoire). Motley Crues&apos;s rock&apos;n roll attitude meets Black Sabbath&apos;s hard riffing and Sisters Of Mercy&apos;s decadence in five dark, romantic, melancholic songs constantly hanging between grace and abyss in a whirl of bittersweet emotions and deep feelings. In March 2008 the band shoots a video clip for the hit single &quot;Sweet &amp; Naive&quot; directed and produced by Pale and opens Richand Christ performance at Zoe Club. On 28 May 2008 the Goth&apos;N Roll 6-piece presents &quot;Heartache Avenue&quot; with a ShowCase at Blue Rose Saloon (Bresso, Milan). Agony is actually looking fo a label. Much more coming soon... STAY GOTH&apos;N ROLL.</p></div>\n"	"[{""name"":""\"Heartache Avenue\""",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/9578.jpg"",""link"":""http://www.rockit.it/agony/album/heartache-avenue/9578""},{""name"":""\"Your Dark Grace\""",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/9577.jpg"",""link"":""http://www.rockit.it/agony/album/your-dark-grace/9577""}]"
440	"Agony Way"	"http://www.rockit.it/theataris89"	"Band, Torino, Piemonte"	"1"	"Rock, Punk, Alternativo "	"url(/thumb700x250/foto/23898.jpg)"	"[""/news/airway-concerto-taurus"",""/user/driveinbooking""]"	"\n<div class=""content-rece""><p>-ENG- AGONY WAY were born in november 2006 in Turin, Italy. Die is the singer. Poli plays the bass. Mauri is the guitarist (new entry, oh yeah!). The drummer is Mario Rossi. Actually his real name is Andrea and he&apos;s Poli&apos;s brother. We recorded an EP called &quot;Warning Agony Way&quot; in may 2007 at Sub Mix Pro Studio (Turin). It has 5 songs and you can download it for free here. Poli played both bass and guitar in that record &apos;cause we didn&apos;t have a guitarist at that time. We&apos;ve just finished the recordings of our first album called &quot;For Rent&quot; and it&apos;ll be ready for the end of 2008. Tell your friends about us if you dig our songs. We&apos;ll appreciate it very much. -ITA- Gli AGONY WAY si formano nel novembre del 2006 a Torino. Di&#xE8; &#xE8; il cantante. Poli suona il basso. Mauri &#xE8; il chitarrista strafottente (nuovo componente... oss&#xEC;!). Il batterista pazzo &#xE8; Mario Rossi. In realt&#xE0; il suo vero nome &#xE8; Andrea ed &#xE8; il fratello di Poli. Nel maggio del 2007 registrano un EP dal titolo &quot;Warning Agony Way&quot;; &#xE8; composto da 5 canzoni e si pu&#xF2; scaricare gratuitamente a questo indirizzo: <a href=""http://www.allowaymusic.com/stuff.html"" target=""_blank"" rel=""nofollow"">www.allowaymusic.com/stuff.html</a> Poli ha suonato sia basso che chitarre nell&apos;EP perch&#xE8; all&apos;epoca mancava un chitarrista. Passa un anno di concerti in giro per il Piemonte e nel settembre &apos;08 gli AGONY WAY diventano ALLOWAY. Dopo un paio di mesi (alla fine di novembre) i quattro decidono di tornare al vecchio nome a cui ormai la maggior parte degli amici erano legati. Gli AGONY WAY hanno appena finito le registrazioni del primo album chiamato &quot;For Rent&quot; e sar&#xE0; pronto per la fine del 2008.</p></div>\n"	"[{""name"":""For Rent"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12073.jpg"",""link"":""http://www.rockit.it/theataris89/album/for-rent/12073""},{""name"":""Warning Agony Way"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/9654.jpg"",""link"":""http://www.rockit.it/theataris89/album/warning-agony-way/9654""}]"
441	"Agostofobia"	"http://www.rockit.it/Agostofobia"	"Band, Finale Emilia (MO), Emilia Romagna"	"0"	"Noise, Indie, Screamo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/Agostofobia""]"	"\n<div class=""content-rece""><p>&#x201C;we always do the same&#x201D;</p> <p>Giorgio Borgatti ha scritto questo: &quot;2 chitarre, 1 basso, 1 batteria, 2 voci e &#x201C;we always do the same&#x201D; (ci permettiamo la citazione colta, non per il genere, ma per l&#x2019;attitudine genuina).<br>\n<br>\nForse uno dei pochi gruppi che &#x201C;cantano&#x201D; in italiano e riescono a mescolare all&#x2019;istinto screamo una vena melodica molto discreta e convincente. Il tutto condito da testi &#x201C;attuali&#x201D;, semplici ma per nulla banali.<br>\n<br>\nDal vivo reggono il passo di tante altre band ben pi&#xF9; navigate, facendo virt&#xF9; dell&#x2019;impatto sonoro e dell&#x2019;emotivit&#xE0; travolgente.&quot;</p></div>\n"	"[{""name"":""New Birds no Beards"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/Agostofobia/album/new-birds-no-beards/23977""}]"
442	"AgoZeno"	"http://www.rockit.it/agozeno"	"Band, Salerno, Campania"	"0"	"Rock, Pop, Elettronico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/20579/agozeno-canzoni-del-mattino"",""/user/AgoZeno""]"	"\n<div class=""content-rece""><p>AgoZeno &#xE8; un duo di musicisti salernitani, in attivit&#xE0; da molti anni</p> <p>Il cantautore - chitarrista e bassista Arrigo &quot;Ago&quot; Anderlini e il chitarrista - arrangiatore Vincenzo &quot;Zeno&quot; Lardo hanno suonato assieme in svariate formazioni, si sono esibiti in svariati locali e sono in attivit&#xE0; sin dagli anni &apos;80. Come AgoZeno, Arrigo &quot;Ago&quot; Anderlini compone, suona la chitarra classica e canta, mentre Vincenzo &quot;Zeno&quot; Lardo (a.k.a. 240bpm) registra, programma le sequenze digitali, suona tutti i restanti strumenti e cura la finalizzazione complessiva delle canzoni presso la propria sala d&apos;incisione domestica: il 240bpm Studio.<br>\n<br>\nSe la narrazione introspettiva domina l&#x2019;orizzonte testuale, sul piano musicale &#xE8; difficile inquadrare i lavori di AgoZeno in un &#x201C;genere&#x201D; definito una sola volta per tutte, perch&#xE9; essi si nutrono di varie influenze. Canzoni del Mattino usa infatti pi&#xF9; linguaggi, ispirandosi a quelli pi&#xF9; tradizionali come il rock o il funk, lo swing ed il blues, ma attingendo allo stesso modo da groove ed andamenti trip-hop, da ritmi jungle e drum &#x2018;n&#x2019; bass, fondendo il dark rock e la canzone d&#x2019;autore, non disdegnando atmosfere oniriche e psichedeliche. Questa amalgama sonora &#xE8; innervata di una sua forte personalit&#xE0;, che da&apos; voce alla specificit&#xE0; di ogni linguaggio sonoro pur conservando una propria identit&#xE0;: il &#x201C;marchio di fabbrica&#x201D; AgoZeno.<br>\n<br>\n<a href=""http://agozeno.jimdo.com/"" target=""_blank"" rel=""nofollow"">http://agozeno.jimdo.com/</a></p></div>\n"	"[{""name"":""Canzoni del mattino"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20579.jpg"",""link"":""http://www.rockit.it/agozeno/album/canzoni-del-mattino/20579""}]"
443	"Agrado"	"http://www.rockit.it/agrado"	"Band"	"1"	"Rock, Pop "	"url(/thumb700x250/foto/12523.jpg)"	"[""/recensione/16510/agrado-rumore-bianco"",""/user/papamamababy""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Rumore bianco"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/16510.jpg"",""link"":""http://www.rockit.it/agrado/album/rumore-bianco/16510""}]"
444	"Agraphon"	"http://www.rockit.it/agraphon"	"Band, Lazio"	"1"	"Rock, Pop "	"url(/thumb700x250/foto/2099.jpg)"	"[""/recensione/1805/agraphon-demo"",""/user/rcomposto""]"	"\n<div class=""content-rece""><p>&#x201C;La musica entra prima nelle orecchie e nel cuore, solo dopo sul pentagramma&#x201D;: con questa frase nascono gli Agraphon ( non a caso questo nome &#xE8; greco e significa &#x201C;non scritto&#x201D;). La band muove i suoi primi passi all&#x2019;inizio del &#x2019;98 con una formazione classica (batteria, due chitarre, basso e voce) e comincia ad arrangiare i primi pezzi: i testi sono rigorosamente in inglese, la musica si basa essenzialmente sul rock pop stile Oasis con qualche sfumatura di punk californiano e influenze degli anni 60-70. Le prime esibizioni dal vivo sono limitate a concerti scolastici; bisogner&#xE0; aspettare fino &#x2026;</p></div>\n"	"[{""name"":""demo"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/agraphon/album/demo/1805""}]"
445	"Agros"	"http://www.rockit.it/agros"	"Band, Lazio"	"1"	"Progressive "	"url(/thumb700x250/foto/2320.jpg)"	"[""/recensione/1899/agros-st""]"	"\n<div class=""content-rece""><p>Il gruppo nasce nel febbraio del 1998 nella Bassa Sabina (provincia di Rieti). Il 15 agosto 2000 a Rocca di Papa, partecipano e vincono nella categoria &#x201C;gruppi&#x201D; alla 40&#xB0; edizione del &#x201C;FESTTIVAL DEGLI SCONOSCIUTI&#x201D; di Teddy Reno e Rita Pavone. Mentre, nella citt&#xE0; di Rieti, propongono in versione acustica alcuni loro brani nella rassegna musicale &#x201C;Parole Acustiche&#x201D;. Nel mese di settembre 2001 partecipano alla rassegna musicale &#x201C;I HAVE A DREAM&#x201D;...</p></div>\n"	"[{""name"":""s/t"",""date"":"" 2000 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/agros/album/st/1899""}]"
446	"Aguirre"	"http://www.rockit.it/aguirreorchestra"	"Band, Veneto"	"0"	"Rock, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/aguirreband""]"	"\n<div class=""content-rece""></div>\n"	"[]"
447	"Aguirre"	"http://www.rockit.it/aguirreband"	"Band, Veneto"	"0"	"Rock, Punk-funk "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/aguirreband""]"	"\n<div class=""content-rece""></div>\n"	"[]"
448	"ahiphema"	"http://www.rockit.it/ahiphema"	"Band, Napoli, Campania"	"0"	"Stoner, Rock, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/ahiphema""]"	"\n<div class=""content-rece""><p>Gli ahiphema sono un gruppo rock di napoli nato nel 2005 da un progetto del chitarrista marco caruso e il batterista rosario bizzarro. Dopo anni di collaborazioni e cambi di line-up oggi il gruppo &#xE8; formato da arianna marino e marco caruso alle chitarre, rosario bizzarro alla batteria, dimitri monopoli alla voce e francesco frulio al basso. Nel 2007 nasce il loro primo demo registrato presso lo studio crisma33 di napoli. Settembre 2008 segna un punto di svolta nella carriera musicale del gruppo quando l&#x2019;etichetta indipendente italiana &#x201C;enjoy record&#x201D; propone un contratto di distribuzione internazionale di un loro brano: nasce cos&#xEC; il primo ep &#x201C;desert place&#x201D;, in distribuzione sulle principali piattaforme musicali del web. Sin dal primo momento gli ahiphema hanno cercato di incorporare nella loro musica diversi stili e generi musicali, con una forte influenza di rock, crossover e funky. Al momento il gruppo &#xE8; impegnato nell&#x2019;organizzazione di un tour italiano e a giugno 2009 si prevede la registrazione di un nuovo demo.</p></div>\n"	"[{""name"":""memories in a fog (prossimamente)"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/ahiphema/album/memories-in-a-fog-prossimamente/11071""}]"
